stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,location_type,parent_station
EMETT,Centre Emetteur,44.818167,-0.503186,,33065,,EMETT,1,
JACQUI,Colonel Jacqui,44.811521,-0.63376,,33318,,JACQUI,1,
MALBRE,Malbrède,44.982998,-0.48166,,33487,,MALBRE,1,
GUTEN,Gutenberg,44.78765,-0.645866,,33318,,GUTEN,1,
BARRE,Barrès,44.887304,-0.546796,,33063,,BARRE,1,
ALLEN,Allende,44.867389,-0.522201,,33249,,ALLEN,1,
MJOFF,Maréchal Joffre,44.821782,-0.62908,,33281,,MJOFF,1,
HCANTE,Hameau de Canteret,44.903219,-0.639785,,33056,,HCANTE,1,
PERICO,Pericot,44.902732,-0.74482,,33449,,PERICO,1,
CAIRON,Cité Cairon,44.818833,-0.578973,,33063,,CAIRON,1,
BAROR,Barrière d'Ornano,44.831393,-0.598025,,33063,,BAROR,1,
DRAVAL,Floirac Dravemont,44.845975,-0.510558,,33167,,DRAVAL,1,
BTRAVA,Bourse du Travail,44.832147,-0.5786,,33063,,BTRAVA,1,
BJUDA,Barrière Judaïque,44.840121,-0.599644,,33063,,BJUDA,1,
VILLA2,Village 2,44.803051,-0.612603,,33318,,VILLA2,1,
NCOLI,Nungesser et Coli,44.841477,-0.655918,,33281,,NCOLI,1,
BEAUSO,Beausoleil,44.757652,-0.625105,,33192,,BEAUSO,1,
VILLEM,Le Télégraphe,44.78415,-0.606434,,33192,,VILLEM,1,
PBOULI,Pont de Bouliac,44.820975,-0.512984,,33065,,PBOULI,1,
HBARB,Barbusse,44.856215,-0.642179,,33281,,HBARB,1,
LVLOUI,Lycée Victor Louis,44.802926,-0.593309,,33522,,LVLOUI,1,
FORUM,Forum,44.811358,-0.591056,,33522,,FORUM,1,
TRUFF,Truffaut,44.856173,-0.647961,,33281,,TRUFF,1,
ACACI,Acacias,44.885249,-0.529078,,33249,,ACACI,1,
VILLA5,Village 5,44.793085,-0.613652,,33192,,VILLA5,1,
RPIQU,Hôpital Robert Picqué,44.799477,-0.569791,,33550,,RPIQU,1,
LGRAV,Lycée des Graves,44.760938,-0.622186,,33192,,LGRAV,1,
AVIAU,Rue d' Aviau,44.850201,-0.577172,,33063,,AVIAU,1,
PAULI,Paulin,44.850011,-0.586111,,33063,,PAULI,1,
LABOT,Labottière,44.852577,-0.590095,,33063,,LABOT,1,
PERES,Pérès,44.859809,-0.608438,,33069,,PERES,1,
KASTL,Lycée Kastler,44.801226,-0.597112,,33522,,KASTL,1,
GRUET,Gruet,44.84638,-0.579665,,33063,,GRUET,1,
MERIG,Mérignac Centre,44.841429,-0.646844,,33281,,MERIG,1,
MNEUV,Maison Neuve,44.773324,-0.63434,,33192,,MNEUV,1,
RPESS,Cotor Laburthe,44.78187,-0.624117,,33192,,RPESS,1,
AUNIV,Avenue de l'Université,44.801246,-0.59467,,33522,,AUNIV,1,
EGGRA,Eglise de Gradignan,44.7732,-0.61405,,33192,,EGGRA,1,
BRGARD,Beauregard,45.00874,-0.522678,,33004,,BRGARD,1,
ECO57,Emile Combes,44.868536,-0.597124,,33069,,ECO57,1,
CLARI,Clarines,44.819779,-0.665877,,33281,,CLARI,1,
BONAI,Chemin Bon Air,44.824292,-0.650246,,33281,,BONAI,1,
TOURN,Tourny,44.845401,-0.577943,,33063,,TOURN,1,
TERRFO,Terrefort,44.924121,-0.634824,,33056,,TERRFO,1,
ACAC73,Acacias,44.835674,-0.68596,,33281,,ACAC73,1,
LINDB,Lindbergh,44.834886,-0.691155,,33281,,LINDB,1,
MLIBE,Martyrs de la Libération,44.835632,-0.681542,,33281,,MLIBE,1,
JMACE,Jean Macé,44.841839,-0.659849,,33281,,JMACE,1,
CHROUQ,Château Rouquey,44.82806,-0.670838,,33281,,CHROUQ,1,
AVIEIL,Allée Vieille,44.878784,-0.736375,,33449,,AVIEIL,1,
ENGHI,Enghien,44.845766,-0.576054,,33063,,ENGHI,1,
BCHENA,La Chênaie,44.919672,-0.515287,,33032,,BCHENA,1,
CAYBO,Caychac Bourg,44.929533,-0.635118,,33056,,CAYBO,1,
FOCH46,Maréchal Foch,44.801763,-0.653574,,33318,,FOCH46,1,
CHRPE1,Hôpital Pellegrin (entrée Est),44.829447,-0.602991,,33063,,CHRPE1,1,
NUYENS,Nuyens,44.845906,-0.56473,,33063,,NUYENS,1,
MCRIT,République,44.826841,-0.53343,,33167,,MCRIT,1,
VINCE,Professeur Vincent,44.885819,-0.52121,,33249,,VINCE,1,
MORLE,La Morlette,44.855357,-0.518785,,33119,,MORLE,1,
LAVOIR,Lavoir,44.914413,-0.514602,,33032,,LAVOIR,1,
ARICAR,André Ricard,44.859603,-0.539731,,33119,,ARICAR,1,
VIEEGL,Lot. de la Vieille Eglise,44.944591,-0.59434,,33312,,VIEEGL,1,
JDARC,Jeanne d'Arc,44.802987,-0.545525,,33039,,JDARC,1,
VHUMFD,St Louis de Montferrand (Victor Hugo),44.956295,-0.533889,,33434,,VHUMFD,1,
MERSOL,Mérignac Soleil,44.830711,-0.657712,,33281,,MERSOL,1,
RMEDOK,Libération,44.87041,-0.613797,,33069,,RMEDOK,1,
BPESS2,Barrière de Pessac (Bd George V),44.825936,-0.590089,,33063,,BPESS2,1,
PECHEU,Barrière St Augustin,44.834023,-0.598763,,33063,,PECHEU,1,
LYCAGR,Lycée Agricole,44.91855,-0.633958,,33056,,LYCAGR,1,
HIPPOD,Hippodrome,44.876902,-0.622416,,33069,,HIPPOD,1,
AUSO34,Ausone,44.801151,-0.616994,,33318,,AUSO34,1,
CPERRE,Charles Perrens,44.823537,-0.600295,,33063,,CPERRE,1,
PANERU,Pablo Neruda,44.947788,-0.596221,,33312,,PANERU,1,
RBORDE,Rue de Bordeaux,44.942846,-0.607312,,33312,,RBORDE,1,
MICKAE,Mickaëlis,44.936663,-0.480863,,33003,,MICKAE,1,
MHAILL,Mairie du Haillan,44.872108,-0.677192,,33200,,MHAILL,1,
SAUTER,Sauternes,44.856311,-0.488728,,33013,,SAUTER,1,
VMAGUD,Village de Magudas,44.864473,-0.728528,,33449,,VMAGUD,1,
JULIEN,Julien,44.865445,-0.714467,,33449,,JULIEN,1,
ALAFON,Ecole Arnaud Lafon,44.828416,-0.667289,,33281,,ALAFON,1,
RENAUD,Renaudel,44.868982,-0.615574,,33069,,RENAUD,1,
RALLO,Roger Allo,44.844259,-0.589373,,33063,,RALLO,1,
PROVIN,Provinces,44.849885,-0.495195,,33013,,PROVIN,1,
VIALL,Vialle,44.817463,-0.506788,,33065,,VIALL,1,
PGALI,Palais Gallien,44.848083,-0.583308,,33063,,PGALI,1,
BRIAN,Lormont Bas (A. Briand),44.877137,-0.534481,,33249,,BRIAN,1,
BERT56,Bert,44.863738,-0.603463,,33069,,BERT56,1,
CMASSE,Collège Claude Massé,44.928947,-0.482566,,33003,,CMASSE,1,
RCOT93,René Coty,44.926685,-0.492105,,33003,,RCOT93,1,
LALAND,La Lande,44.866535,-0.498323,,33013,,LALAND,1,
EGROMA,Eglise Romane,44.857826,-0.495993,,33013,,EGROMA,1,
QVIAL,Quai de Vial (Everite),44.920172,-0.544374,,33032,,QVIAL,1,
CBLAN,Croix Blanche,44.84359,-0.589292,,33063,,CBLAN,1,
TESOL,Tournesol,44.819482,-0.697484,,33281,,TESOL,1,
BARAIL,Baraille,44.955997,-0.513168,,33003,,BARAIL,1,
AUSO95,Ausone,44.896054,-0.50949,,33096,,AUSO95,1,
PNOLE,Paulin de Nole,44.95466,-0.497675,,33003,,PNOLE,1,
8MA90,Mairie de Bassens,44.899881,-0.515854,,33032,,8MA90,1,
MERL93,Merle,44.959122,-0.507112,,33003,,MERL93,1,
LAVACH,La Vache,44.873375,-0.590767,,33075,,LAVACH,1,
TEMPLI,Templiers,44.928258,-0.477157,,33003,,TEMPLI,1,
MONNE,Monnet,44.772684,-0.582753,,33550,,MONNE,1,
LBLAN,Louis Blanc,44.864288,-0.594716,,33069,,LBLAN,1,
BETOI,La Belle Etoile,44.823,-0.500239,,33065,,BETOI,1,
PMARAI,Le Petit Marais,44.964131,-0.482214,,33487,,PMARAI,1,
LAPRAI,La Prairie,44.867252,-0.497309,,33013,,LAPRAI,1,
JOURDA,Jourdane,44.947996,-0.537243,,33434,,JOURDA,1,
PJOURD,Les Prés de Jourdanne,44.944493,-0.533748,,33434,,PJOURD,1,
PEGU74,Péguy,44.913952,-0.512062,,33032,,PEGU74,1,
LABOUR,Labourets,44.918469,-0.517444,,33032,,LABOUR,1,
BOUSQU,Le Bousquet,44.960407,-0.533679,,33434,,BOUSQU,1,
LSMSM,Lycée Sud Médoc,44.903371,-0.711989,,33449,,LSMSM,1,
TREYTI,Treytins,44.879242,-0.634242,,33162,,TREYTI,1,
BEAUJE,Beaujet,44.946803,-0.511354,,33003,,BEAUJE,1,
LIBE76,Libération,44.865587,-0.605939,,33069,,LIBE76,1,
HREGIO,St Bruno - Hôtel de Région,44.838515,-0.589893,,33063,,HREGIO,1,
JAMOIS,Jamois,44.991474,-0.543324,,33004,,JAMOIS,1,
MEIGNA,Résidence Meignan,44.903283,-0.509302,,33032,,MEIGNA,1,
4PAVI,4 Pavillons,44.865438,-0.514792,,33249,,4PAVI,1,
CHAPEL,La Gare de la Chapelle,45.006233,-0.548813,,33004,,CHAPEL,1,
STEHEL,Stade Stéhélin,44.857281,-0.620617,,33063,,STEHEL,1,
GRANDJ,Avenue de Grandjean,44.94293,-0.510433,,33003,,GRANDJ,1,
VANGLA,Vignau Anglade (Clos Favol),44.895409,-0.507376,,33096,,VANGLA,1,
LANDEG,Landegrand,44.95249,-0.609533,,33312,,LANDEG,1,
MANDRO,Mandron,44.859244,-0.589464,,33063,,MANDRO,1,
MONTOY,Montoya,44.947584,-0.592595,,33312,,MONTOY,1,
JOURN,Berges du Lac,44.879055,-0.568345,,33063,,JOURN,1,
JURNU,Journu Auber,44.859437,-0.569106,,33063,,JURNU,1,
ALLAR,Allard,44.877785,-0.591493,,33075,,ALLAR,1,
GRANGE,Grangeneuve,44.804416,-0.63675,,33318,,GRANGE,1,
TRUC,Avenue du Truc,44.843854,-0.645462,,33281,,TRUC,1,
RVEGLI,Rue de la Vieille Eglise,44.946095,-0.595503,,33312,,RVEGLI,1,
PELUS,Domaine de Pelus,44.83077,-0.684789,,33281,,PELUS,1,
TARREY,Tarrey,44.950901,-0.490841,,33003,,TARREY,1,
GALI95,Maréchal Gallieni,44.897628,-0.508872,,33032,,GALI95,1,
PEYCHA,Peychaud,44.951589,-0.492896,,33003,,PEYCHA,1,
YVBRIC,Yvan Bric,44.947965,-0.600224,,33312,,YVBRIC,1,
VERGER,Vergers,44.914513,-0.493446,,33096,,VERGER,1,
MGUA,Moulin du Gua,44.933734,-0.507395,,33003,,MGUA,1,
MBLANQ,Mairie de Blanquefort,44.908446,-0.63018,,33056,,MBLANQ,1,
PCURI,Pierre Curie,44.853257,-0.49856,,33013,,PCURI,1,
LEST93,Du Roy,44.953307,-0.512155,,33003,,LEST93,1,
LUXEM,Luxembourg,44.908781,-0.643884,,33056,,LUXEM,1,
AMBCEN,Ambarès Centre,44.926605,-0.48662,,33003,,AMBCEN,1,
LIBE92,Liberté,44.939696,-0.492205,,33003,,LIBE92,1,
REPU58,République,44.908843,-0.631417,,33056,,REPU58,1,
BOUSQE,La Bousquette,45.00134,-0.504149,,33004,,BOUSQE,1,
COLBLQ,Collège de Blanquefort,44.906731,-0.628471,,33056,,COLBLQ,1,
BARE,Barre,44.931555,-0.480673,,33003,,BARE,1,
EUROPE,Europe,44.924926,-0.496753,,33003,,EUROPE,1,
DFERIE,Docteur Férié,44.900685,-0.711164,,33449,,DFERIE,1,
ASOULA,Avenue de Soulac,44.90894,-0.667939,,33519,,ASOULA,1,
GARO93,Les Garouilles,44.958431,-0.500158,,33003,,GARO93,1,
CIMSME,Cimetière de Saint-Médard,44.895446,-0.726288,,33449,,CIMSME,1,
ROUS71,Rousseau,44.895704,-0.723179,,33449,,ROUS71,1,
DURDEA,Durandeau,44.957836,-0.512865,,33003,,DURDEA,1,
CFESSE,Courtefesse,44.949648,-0.511869,,33003,,CFESSE,1,
PIER1E,Boulevard Pierre 1er,44.859463,-0.589256,,33063,,PIER1E,1,
AMITIE,Rue de l'Amitié,44.86321,-0.5103,,33119,,AMITIE,1,
TILLAC,Le Tillac,44.919488,-0.493997,,33003,,TILLAC,1,
DBLAN,Dame Blanche,44.907883,-0.658719,,33519,,DBLAN,1,
ROSERA,La Roseraie,44.897169,-0.521383,,33032,,ROSERA,1,
TRENAR,Les Renardeaux,44.849134,-0.665881,,33281,,TRENAR,1,
TERRAS,Terrasson,44.916499,-0.493056,,33096,,TERRAS,1,
SOMMB,Somme,44.90627,-0.517161,,33032,,SOMMB,1,
POIRSO,Poirson,44.857435,-0.586472,,33063,,POIRSO,1,
QFRANC,Quai Français,44.890067,-0.529616,,33032,,QFRANC,1,
MEUNIR,Meunier,44.899991,-0.520356,,33032,,MEUNIR,1,
MACOR,Collège Manon Cormier,44.901354,-0.510468,,33032,,MACOR,1,
EXUP91,Frachon,45.0134,-0.536447,,33004,,EXUP91,1,
RICH99,Richelieu,44.908571,-0.534947,,33032,,RICH99,1,
GENDAR,St Exupéry,45.011508,-0.539249,,33004,,GENDAR,1,
MROUG,Moulin Rouge,44.839776,-0.603122,,33063,,MROUG,1,
LAGORP,La Gorp,44.929676,-0.495742,,33003,,LAGORP,1,
BAROT,Barot,44.959313,-0.504611,,33003,,BAROT,1,
CIM75,Cimetière Intercommunal,44.81508,-0.680107,,33281,,CIM75,1,
BLANKI,Blanqui,44.841393,-0.54201,,33167,,BLANKI,1,
SYBILL,Sybille,44.918187,-0.518384,,33032,,SYBILL,1,
NOLIQU,Noliquet,45.003632,-0.512486,,33004,,NOLIQU,1,
DANDI,Dandicolle,44.830882,-0.587233,,33063,,DANDI,1,
BARANQ,La Baranquine,44.89879,-0.531927,,33032,,BARANQ,1,
MRRON,Marronniers,44.861689,-0.589956,,33069,,MRRON,1,
CASTE2,Castelneau,44.926002,-0.545821,,33434,,CASTE2,1,
CHEVIE,Chemin de la Vie,44.943395,-0.490659,,33003,,CHEVIE,1,
CAYEGL,Caychac Eglise,44.930439,-0.637035,,33056,,CAYEGL,1,
PRINTE,Le Printemps,44.951457,-0.606223,,33312,,PRINTE,1,
JJAU90,Jean Jaurès,44.896692,-0.517372,,33032,,JJAU90,1,
LIBE90,Liberté,44.905632,-0.508276,,33032,,LIBE90,1,
VIREC,Virecourt,44.854395,-0.49979,,33013,,VIREC,1,
SCARNO,Sadi Carnot,44.863847,-0.590379,,33069,,SCARNO,1,
DUFRES,Dufresne,44.989439,-0.541684,,33004,,DUFRES,1,
COMACO,Collège Manon Cormier,44.89995,-0.507844,,33096,,COMACO,1,
CSPIER,Clos Saint-Pierre,44.925694,-0.48263,,33003,,CSPIER,1,
MFOC94,Maréchal Foch,44.93218,-0.473657,,33003,,MFOC94,1,
DHOSTE,Domaine d'Hostein,44.927581,-0.478777,,33003,,DHOSTE,1,
GRAVAM,La Grave d'Ambarès,44.930147,-0.473956,,33003,,GRAVAM,1,
BEAUVA,Beauvais,44.949795,-0.487752,,33003,,BEAUVA,1,
POTPEY,Pont de Peyre,44.971177,-0.479707,,33487,,POTPEY,1,
GAREOR,Gare d'Orléans,44.842007,-0.562931,,33063,,GAREOR,1,
BEAU95,Beauval,44.905772,-0.503142,,33032,,BEAU95,1,
TOURVI,Tourville,44.872896,-0.559322,,33063,,TOURVI,1,
GEPHIL,Collège Gérard Philippe,44.799561,-0.623999,,33318,,GEPHIL,1,
ZOLA95,Emile Zola,44.903714,-0.504516,,33096,,ZOLA95,1,
FUTAIE,Futaies,44.908797,-0.495645,,33096,,FUTAIE,1,
MJOFFR,Maréchal Joffre,44.899448,-0.514026,,33032,,MJOFFR,1,
CCOME,Bouliac Centre Commercial,44.817709,-0.527582,,33065,,CCOME,1,
MIMOS,Mimosas,44.884651,-0.525935,,33249,,MIMOS,1,
ASCOT,Les Pelouses d'Ascott,44.822561,-0.495457,,33065,,ASCOT,1,
JOFFR,Maréchal Joffre,44.853171,-0.532003,,33119,,JOFFR,1,
ATELI,Ateliers municipaux,44.880885,-0.531821,,33249,,ATELI,1,
DUPEY,Quai Dupeyron,44.872126,-0.537448,,33249,,DUPEY,1,
FOURNE,Fourney,44.821999,-0.490541,,33065,,FOURNE,1,
MAR57,Martyrs de la Résistance,44.880717,-0.611266,,33075,,MAR57,1,
FLEUR,Fleuranceau,44.885666,-0.610843,,33075,,FLEUR,1,
PGAIL,Pont du Gail,44.880066,-0.607732,,33075,,PGAIL,1,
CADMI,Centre Administratif,44.866809,-0.596062,,33069,,CADMI,1,
MARYS,Maryse Bastié,44.887642,-0.612422,,33075,,MARYS,1,
CASTI,Castillon,44.85999,-0.59247,,33069,,CASTI,1,
POINC,Poincaré,44.861923,-0.593006,,33069,,POINC,1,
ZICAMP,Z.I de Campilleau,44.89392,-0.616021,,33075,,ZICAMP,1,
ARBOUD,Carrière de Bos,44.945406,-0.613664,,33312,,ARBOUD,1,
MESQUI,Mesquita,44.894216,-0.506059,,33096,,MESQUI,1,
ECMOUL,Echangeur du Moulinat,44.869713,-0.498969,,33013,,ECMOUL,1,
CLEM56,Clemenceau,44.871424,-0.614217,,33075,,CLEM56,1,
VAUCOU,Vaucouleurs,44.813784,-0.56687,,33063,,VAUCOU,1,
TBEAUD,Beaudésert,44.845046,-0.684529,,33281,,TBEAUD,1,
FOYE93,Foyer Municipal,44.891717,-0.502847,,33096,,FOYE93,1,
MFLOI,Mairie de Floirac,44.831358,-0.527578,,33167,,MFLOI,1,
VETTR,Vettiner,44.816417,-0.503646,,33065,,VETTR,1,
ABORDE,Avenue de Bordeaux,44.887095,-0.507376,,33249,,ABORDE,1,
SALI2,Salinières,44.835876,-0.567494,,33063,,SALI2,1,
MAMBAR,Mairie d'Ambarès,44.926833,-0.489996,,33003,,MAMBAR,1,
BOISVE,Bois Vert,44.927645,-0.503132,,33003,,BOISVE,1,
FAYZEA,Fayzeau,44.82537,-0.480651,,33065,,FAYZEA,1,
MFRA94,Mendès France,44.925929,-0.485924,,33003,,MFRA94,1,
CBLANC,Carbon Blanc Centre,44.894285,-0.500428,,33096,,CBLANC,1,
CLPRIE,Clos du Prieuré,44.922299,-0.483542,,33003,,CLPRIE,1,
SABARG,Sabarèges,44.928765,-0.506488,,33003,,SABARG,1,
FLIBE,Floirac Libération,44.838945,-0.531281,,33167,,FLIBE,1,
AMBAR,Ambarès Eglise,44.924425,-0.484169,,33003,,AMBAR,1,
FAULAT,Faulat,44.919774,-0.481305,,33003,,FAULAT,1,
MARTI2,Martin,44.856323,-0.638885,,33281,,MARTI2,1,
LAFA8,Laffargue,44.832658,-0.528648,,33167,,LAFA8,1,
BERLIQ,Berliquet,44.815032,-0.498154,,33065,,BERLIQ,1,
JAMBES,Jambes,44.929466,-0.508962,,33003,,JAMBES,1,
SEMBA,Sembat,44.833359,-0.549609,,33063,,SEMBA,1,
CENTR,Centre commercial,44.867715,-0.519592,,33249,,CENTR,1,
MITTE,Mitterrand,44.834032,-0.519982,,33167,,MITTE,1,
CARROS,Carros,44.819709,-0.580453,,33063,,CARROS,1,
CDELM,Stade Chaban Delmas,44.830013,-0.596385,,33063,,CDELM,1,
CARNOT,Carnot,44.85204,-0.594698,,33063,,CARNOT,1,
CALIXT,Calixte Camelle,44.863517,-0.581899,,33063,,CALIXT,1,
SMART,Médoc (Place St. Martial),44.859056,-0.5658,,33063,,SMART,1,
PCAUDE,Pont de Cauderes,44.817802,-0.577679,,33063,,PCAUDE,1,
ROOSEV,Boulevard Roosevelt,44.815797,-0.574329,,33063,,ROOSEV,1,
BTOUL2,Barrière de Toulouse,44.815429,-0.572451,,33063,,BTOUL2,1,
ARIST,Aristide Briand,44.857904,-0.524318,,33119,,ARIST,1,
CALM62,Calmette,44.851815,-0.517239,,33119,,CALM62,1,
EGFLO,Eglise de Floirac,44.835593,-0.521771,,33167,,EGFLO,1,
E2MER,Entre-deux mers,44.845314,-0.532781,,33119,,E2MER,1,
PGALIN,Piscine Galin,44.846593,-0.541736,,33063,,PGALIN,1,
FONFR,Fonfrède,44.825276,-0.572583,,33063,,FONFR,1,
NICOLA,Saint Nicolas,44.827077,-0.57247,,33063,,NICOLA,1,
MARTY,Martyrs de la résistance,44.841991,-0.584402,,33063,,MARTY,1,
RDOMA,Résidences du Domaine,44.849665,-0.623382,,33063,,RDOMA,1,
LOPES,Place Lopès,44.845903,-0.612797,,33063,,LOPES,1,
MOSCO,Place Moscou,44.844452,-0.609588,,33063,,MOSCO,1,
BATAN,Stade Batany,44.84262,-0.607071,,33063,,BATAN,1,
CADMN,Cité administrative,44.841509,-0.600383,,33063,,CADMN,1,
SEURI,Eglise Saint Seurin,44.842995,-0.586366,,33063,,SEURI,1,
JARD,Stade du Jard,44.846622,-0.63856,,33281,,JARD,1,
MONTE,Montesquieu,44.846248,-0.63305,,33063,,MONTE,1,
ARMED,Archimède,44.785738,-0.643707,,33318,,ARMED,1,
MEUNI,Meunier,44.828721,-0.563266,,33063,,MEUNI,1,
PDOUM,Paul Doumer,44.851929,-0.573728,,33063,,PDOUM,1,
JPUBL,Jardin Public,44.84739,-0.576569,,33063,,JPUBL,1,
GAMBT2,Gambetta,44.840862,-0.581137,,33063,,GAMBT2,1,
CHANTE,Cité Chantecrit,44.864214,-0.564322,,33063,,CHANTE,1,
DROLET,Facultés Droit et Lettres,44.798378,-0.619651,,33318,,DROLET,1,
CMUTUA,Clinique Mutualiste,44.805251,-0.609687,,33318,,CMUTUA,1,
RMEDOC,Rue du Médoc,44.877705,-0.680747,,33200,,RMEDOC,1,
BELAI,Bel Air,44.839747,-0.607457,,33063,,BELAI,1,
ETCHEN,Etchénique,44.839285,-0.611426,,33063,,ETCHEN,1,
BOURAN,Bourranville,44.839338,-0.630221,,33281,,BOURAN,1,
MMEDIA,Mérignac Centre,44.841764,-0.648171,,33281,,MMEDIA,1,
MARRO,Marronniers,44.843907,-0.679868,,33281,,MARRO,1,
PMONDE,Place Mondésir,44.838176,-0.6153,,33281,,PMONDE,1,
APINS,Allées des Pins,44.836345,-0.601787,,33063,,APINS,1,
BARES,Barrière d'Arès,44.836168,-0.598702,,33063,,BARES,1,
LCHAR,La Chartreuse,44.837348,-0.593922,,33063,,LCHAR,1,
MONBA,Monbalon 2,44.803523,-0.666861,,33318,,MONBA,1,
SCHW02,Schweitzer,44.773994,-0.532417,,33550,,SCHW02,1,
STAD55,Stade Municipal,44.916493,-0.68389,,33519,,STAD55,1,
BENEDI,Bénédigues,44.799136,-0.583427,,33522,,BENEDI,1,
PBRO62,Brossolette,44.862913,-0.513278,,33119,,PBRO62,1,
EUROP,Place de l'Europe,44.859274,-0.581611,,33063,,EUROP,1,
CAMPAR,Camparian,44.849432,-0.524445,,33119,,CAMPAR,1,
SARCIG,Sarcignan,44.77835,-0.573074,,33550,,SARCIG,1,
SNPE,La Poudrerie,44.871417,-0.734174,,33449,,SNPE,1,
HIPPIQ,Centre Hippique,44.893502,-0.763351,,33449,,HIPPIQ,1,
HGUIT,Hauts de Guitres,44.830596,-0.520913,,33167,,HGUIT,1,
PFLOR,Place Florale,44.868861,-0.636092,,33162,,PFLOR,1,
ACANEJ,Châtaigneraie,44.793475,-0.647573,,33318,,ACANEJ,1,
MOUNE,La Moune,44.864425,-0.47701,,33013,,MOUNE,1,
VILLA1,Village 1,44.807929,-0.603681,,33522,,VILLA1,1,
HILDE,Clos de Hilde,44.799659,-0.530651,,33039,,HILDE,1,
SOURD,Sourdis,44.884102,-0.521216,,33249,,SOURD,1,
CHAPOM,Château Pomerol,44.891202,-0.516292,,33032,,CHAPOM,1,
14JUIL,14 Juillet,44.807699,-0.547551,,33039,,14JUIL,1,
PMARA,Place Maran,44.875209,-0.55367,,33063,,PMARA,1,
LVENTU,Lino Ventura,44.801814,-0.681966,,33318,,LVENTU,1,
DEHEZ,Déhèz,44.907231,-0.621832,,33056,,DEHEZ,1,
ANDRIA,Andrian,44.911869,-0.624992,,33056,,ANDRIA,1,
BRISSO,Brisson,44.94521,-0.539244,,33434,,BRISSO,1,
RCOT94,René Coty (Pasteur),44.927594,-0.49187,,33003,,RCOT94,1,
ACURE,Allée de Curé,44.911385,-0.685015,,33519,,ACURE,1,
GRAV02,Les Gravières,44.781685,-0.540354,,33550,,GRAV02,1,
RMEDO,Route du Médoc,44.874025,-0.616957,,33075,,RMEDO,1,
TANDO,Tandonnet,44.817031,-0.54657,,33039,,TANDO,1,
MBEGL,Mairie de Bègles,44.808547,-0.542581,,33039,,MBEGL,1,
CNORD,Cimetière Nord,44.875898,-0.590578,,33075,,CNORD,1,
RCHANT,Résidence Chanteclerc,44.866586,-0.669061,,33200,,RCHANT,1,
ORMES,Bois des Ormes,44.910374,-0.677172,,33519,,ORMES,1,
STAUGU,Eglise Saint-Augustin,44.832138,-0.611131,,33063,,STAUGU,1,
GPORT,Parc d'Activité du Grand Port,44.813549,-0.540311,,33039,,GPORT,1,
RAYET,Collège G. Rayet,44.842046,-0.515464,,33167,,RAYET,1,
ALBE,St Albe,44.770473,-0.62826,,33192,,ALBE,1,
HVIGN,Haut Vigneau,44.771778,-0.626402,,33192,,HVIGN,1,
BRCENT,Bruges Centre,44.882714,-0.61097,,33075,,BRCENT,1,
HPOSTE,Mérignac Centre,44.841292,-0.650319,,33281,,HPOSTE,1,
AVTAI,Avenue du Taillan,44.872295,-0.633488,,33162,,AVTAI,1,
CROUST,Croustet,44.837157,-0.646142,,33281,,CROUST,1,
BMEDO,Barrière du Médoc,44.853583,-0.593646,,33063,,BMEDO,1,
TPASS,Temps Passé,44.851369,-0.586217,,33063,,TPASS,1,
AUSON,Avenue Ausone,44.872456,-0.599644,,33069,,AUSON,1,
CAYCBG,Caychac Bourg,44.930091,-0.634849,,33056,,CAYCBG,1,
LJMONN,Lycée Jean Monnet,44.916049,-0.634679,,33056,,LJMONN,1,
MCABLA,Mairie de Carbon Blanc,44.895315,-0.504372,,33096,,MCABLA,1,
CAT,C.A.T,44.927763,-0.515084,,33003,,CAT,1,
BOIRO,Boiron,44.787653,-0.67781,,33318,,BOIRO,1,
EGBEGL,Eglise de Bègles,44.8014,-0.544431,,33039,,EGBEGL,1,
LIGNAC,Lignac,44.933885,-0.50915,,33003,,LIGNAC,1,
FONC72,Foncastel,44.83621,-0.641913,,33281,,FONC72,1,
GUILBA,Guilbaud,44.821721,-0.607352,,33063,,GUILBA,1,
BTOULO,Barrière de Toulouse,44.814385,-0.572047,,33063,,BTOULO,1,
TASSIG,De Lattre de Tassigny,44.773281,-0.545429,,33550,,TASSIG,1,
LEYRA,Clos de Leyran,44.77855,-0.539612,,33550,,LEYRA,1,
SALLG,Sallegourde,44.770026,-0.545755,,33550,,SALLG,1,
RCHAT,Résidence Le Château,44.77979,-0.573134,,33550,,RCHAT,1,
PEXO55,Pexotto,44.901018,-0.669285,,33519,,PEXO55,1,
CPONTA,Château Pontac,44.775548,-0.564943,,33550,,CPONTA,1,
PMAYE,Pont de la Maye,44.78273,-0.566095,,33550,,PMAYE,1,
MALLET,RPA Villa Nova,44.785044,-0.566305,,33550,,MALLET,1,
JOFFRE,Maréchal Joffre,44.791591,-0.566999,,33550,,JOFFRE,1,
FAVAR,Farvarque,44.803819,-0.57182,,33550,,FAVAR,1,
LEYSO,Croix de Leysotte,44.806703,-0.573067,,33039,,LEYSO,1,
BAGAT,Bagatelle,44.808575,-0.573857,,33522,,BAGAT,1,
PYREN,Pyrénées,44.763048,-0.559748,,33550,,PYREN,1,
BONNA,Bonnardel,44.769552,-0.578865,,33550,,BONNA,1,
CAMPA,Camparian,44.772194,-0.577142,,33550,,CAMPA,1,
